Iteration,CurrentBestLength,AntId,AntPathLength,AntPath,PathType,Phers,PhersOptimal
0,1e+06,1,19,g-b-a-f-d-c-g,1,6,6
0,19,2,14,f-a-b-g-c-d-f,1,6,6
0,14,3,16,b-c-g-f-d,0,5.90526,13.9714
0,14,4,18,f-d-c-g-a-b,0,11.2959,13.9714
0,14,5,19,b-a-f-d-c-g-b,1,16.3619,14.8497
0,14,6,14,d-f-a-b-g-c-d,1,14.8497,14.8497
0,14,7,19,b-a-f-d-c-g-b,1,21.0415,21.9361
0,14,8,14,f-a-b-g-c-d-f,1,21.9361,21.9361
0,14,9,21,b-g-a-f-d-c-b,1,20.609,28.314
0,14,10,19,f-d-c-g-b-a-f,1,26.8105,28.8063
0,14,11,19,b-a-f-d-c-g-b,1,30.4452,28.8063
0,14,12,19,a-f-d-c-g-b-a,1,33.7165,28.8063
0,14,13,14,f-a-b-g-c-d-f,1,28.8063,28.8063
0,14,14,16,g-a-b-c-d-f,0,22.2595,34.4971
0,14,15,19,c-g-f-a-b-c,0,24.3072,36.5124
0,14,16,19,a-f-d-c-g-b-a,1,37.0568,37.3769
0,14,17,14,b-g-c-d-f-a-b,1,37.3769,37.3769
0,14,18,14,f-a-b-g-c-d-f,1,42.2107,42.2107
0,14,19,14,c-d-f-a-b-g-c,1,46.561,46.561
0,14,20,19,g-f-a-b-c-d,0,32.7612,50.4763
0,14,21,19,f-d-c-g-b-a-f,1,39.6669,51.0488
0,14,22,16,g-a-b-c-d-f,0,34.6634,51.0488
0,14,23,14,f-a-b-g-c-d-f,1,52.1641,52.1641
0,14,24,19,c-g-f-a-b-c,0,35.9034,55.5191
0,14,25,14,d-f-a-b-g-c-d,1,55.7092,55.7092
0,14,26,19,a-f-d-c-g-b-a,1,42.3048,58.7097
0,14,27,19,a-f-d-c-g-b-a,1,44.3901,58.7097
0,14,28,14,d-f-a-b-g-c-d,1,58.7097,58.7097
0,14,29,16,b-c-d-f-a-b,0,47.7554,61.4102
0,14,30,16,c-g-a-f-d-c,0,36.47,62.2233
0,14,31,16,g-a-b-c-d-f,0,44.2051,62.2233
0,14,32,14,d-f-a-b-g-c-d,1,62.7478,62.7478
0,14,33,19,a-f-d-c-g-b-a,1,48.0811,65.0445
0,14,34,19,a-f-d-c-g-b-a,1,49.5888,65.0445
0,14,35,19,a-f-d-c-g-b-a,1,50.9457,65.0445
0,14,36,19,f-d-c-g-b-a-f,1,52.1669,65.0445
0,14,37,21,g-a-f-d-c-b-g,1,45.4513,65.0445
0,14,38,19,g-b-a-f-d-c-g,1,53.4072,64.964
0,14,39,21,d-f-a-b-c-g-d,1,51.0795,64.964
0,14,40,16,b-c-d-f-a-b,0,51.4972,64.48
0,14,41,21,g-a-f-d-c-b-g,1,47.0483,65.0684
0,14,42,19,b-a-f-d-c-g-b,1,54.4666,64.996
0,14,43,14,b-g-c-d-f-a-b,1,64.996,64.996
0,14,44,14,b-g-c-d-f-a-b,1,67.0678,67.0678
0,14,45,14,b-g-c-d-f-a-b,1,68.9325,68.9325
0,14,46,14,b-g-c-d-f-a-b,1,70.6107,70.6107
0,14,47,14,b-g-c-d-f-a-b,1,72.121,72.121
0,14,48,19,b-a-f-d-c-g-b,1,55.3357,73.4803
0,14,49,14,g-c-d-f-a-b-g,1,73.4803,73.4803
0,14,50,19,a-f-d-c-g-b-a,1,56.1179,74.7037
1,14,51,14,b-g-c-d-f-a-b,1,74.7037,74.7037
1,14,52,14,g-c-d-f-a-b-g,1,75.8048,75.8048
1,14,53,19,b-a-f-d-c-g-b,1,56.8219,76.7957
1,14,54,21,d-f-a-b-c-g-d,1,58.3943,76.7957
1,14,55,19,f-d-c-g-b-a-f,1,57.421,75.7749
1,14,56,13,b-g-f-a-b,0,42.1245,75.7749
1,14,57,21,f-d-c-b-g-a-f,1,52.2278,76.6199
1,14,58,14,d-f-a-b-g-c-d,1,76.2919,76.2919
1,14,59,14,c-d-f-a-b-g-c,1,77.2341,77.2341
1,14,60,21,d-f-a-b-c-g-d,1,59.7591,78.0822
1,14,61,14,d-f-a-b-g-c-d,1,77.0213,77.0213
1,14,62,19,d-c-g-b-a-f-d,1,57.8784,77.8906
1,14,63,14,c-d-f-a-b-g-c,1,77.8906,77.8906
1,14,64,21,g-a-f-d-c-b-g,1,53.5721,78.673
1,14,65,21,c-b-g-a-f-d-c,1,53.9292,78.3156
1,14,66,14,c-d-f-a-b-g-c,1,77.9939,77.9939
1,14,67,19,f-d-c-g-b-a-f,1,58.2286,78.766
1,14,68,21,b-g-f-d-c-b,0,42.8671,78.766
1,14,69,19,b-c-g-f-a-b,0,50.4872,78.4578
1,14,70,14,d-f-a-b-g-c-d,1,77.9255,77.9255
1,14,71,19,d-c-g-b-a-f-d,1,58.7047,78.7044
1,14,72,19,a-f-d-c-g-b-a,1,59.15,78.7044
1,14,73,14,f-a-b-g-c-d-f,1,78.7044,78.7044
1,14,74,14,c-d-f-a-b-g-c,1,79.4054,79.4054
1,14,75,14,f-a-b-g-c-d-f,1,80.0362,80.0362
1,14,76,16,b-c-d-f-a-b,0,62.4681,80.6041
1,14,77,14,d-f-a-b-g-c-d,1,80.2008,80.2008
1,14,78,14,d-f-a-b-g-c-d,1,80.7522,80.7522
1,14,79,14,c-d-f-a-b-g-c,1,81.2484,81.2484
1,14,80,14,a-b-g-c-d-f-a,1,81.695,81.695
1,14,81,14,f-a-b-g-c-d-f,1,82.0969,82.0969
1,14,82,14,d-f-a-b-g-c-d,1,82.4586,82.4586
1,14,83,18,f-d-c-g-a-b,0,51.3639,82.7842
1,14,84,14,b-g-c-d-f-a-b,1,82.5175,82.5175
1,14,85,19,a-f-d-c-g-b-a,1,59.8764,82.8372
1,14,86,14,a-b-g-c-d-f-a,1,82.8372,82.8372
1,14,87,14,a-b-g-c-d-f-a,1,83.1249,83.1249
1,14,88,14,d-f-a-b-g-c-d,1,83.3839,83.3839
1,14,89,18,f-d-c-g-a-b,0,52.1671,83.6169
1,14,90,19,b-a-f-d-c-g-b,1,60.4858,83.3503
1,14,91,14,d-f-a-b-g-c-d,1,83.3503,83.3503
1,14,92,14,d-f-a-b-g-c-d,1,83.5867,83.5867
1,14,93,18,f-d-c-g-a-b,0,52.7309,83.7994
1,14,94,19,b-a-f-d-c-g-b,1,60.9984,83.5447
1,14,95,14,b-g-c-d-f-a-b,1,83.5447,83.5447
1,14,96,18,c-b-a-f-d-c,0,46.2401,83.7617
1,14,97,19,g-f-a-b-c-d,0,56.8673,83.7617
1,14,98,19,a-f-d-c-g-b-a,1,61.5794,82.7549
1,14,99,14,d-f-a-b-g-c-d,1,82.7549,82.7549
1,14,100,14,a-b-g-c-d-f-a,1,83.0508,83.0508
2,14,101,18,f-d-c-g-a-b,0,53.2335,83.3172
2,14,102,19,f-d-c-g-b-a-f,1,61.936,83.088
2,14,103,18,f-d-c-g-a-b,0,53.4691,83.088
2,14,104,21,d-f-a-b-c-g-d,1,63.7583,82.8818
2,14,105,21,g-a-f-d-c-b-g,1,60.4223,81.6533
2,14,106,21,d-f-a-b-c-g-d,1,63.0967,81.204
2,14,107,14,d-f-a-b-g-c-d,1,80.0983,80.0983
2,14,108,19,a-f-d-c-g-b-a,1,61.7521,80.6599
2,14,109,14,f-a-b-g-c-d-f,1,80.6599,80.6599
2,14,110,19,b-a-f-d-c-g-b,1,61.8927,81.1654
2,14,111,21,g-a-f-d-c-b-g,1,60.3171,81.1654
2,14,112,14,g-c-d-f-a-b-g,1,80.7473,80.7473
2,14,113,21,d-f-a-b-c-g-d,1,63.7038,81.244
2,14,114,14,c-d-f-a-b-g-c,1,80.1315,80.1315
2,14,115,14,a-b-g-c-d-f-a,1,80.6897,80.6897
2,14,116,14,c-d-f-a-b-g-c,1,81.1922,81.1922
2,14,117,14,g-c-d-f-a-b-g,1,81.6444,81.6444
2,14,118,14,c-d-f-a-b-g-c,1,82.0514,82.0514
2,14,119,21,f-d-c-b-g-a-f,1,60.468,82.4177
2,14,120,14,d-f-a-b-g-c-d,1,81.9946,81.9946
2,14,121,21,a-b-g-f-d-c,0,54.1596,82.3666
2,14,122,13,c-b-g-f-a,0,40.6454,81.5942
2,14,123,19,b-a-f-d-c-g-b,1,61.2746,82.0096
2,14,124,14,d-f-a-b-g-c-d,1,82.0096,82.0096
2,14,125,14,g-c-d-f-a-b-g,1,82.3801,82.3801
2,14,126,19,g-f-a-b-c-d,0,58.2743,82.7135
2,14,127,19,c-g-b-a-f-d-c,1,61.4629,81.7487
2,14,128,19,f-d-c-g-b-a-f,1,61.6324,81.7487
2,14,129,14,c-d-f-a-b-g-c,1,81.7487,81.7487
2,14,130,16,c-g-a-f-d-c,0,50.338,82.1453
2,14,131,16,c-g-a-f-d-c,0,51.5542,82.1453
2,14,132,21,g-a-f-d-c-b-g,1,63.2224,82.1453
2,14,133,21,a-f-d-c-b-g-a,1,62.6144,81.743
2,14,134,21,a-f-d-c-b-g-a,1,62.0673,81.381
2,14,135,16,g-b-c-d-f-a,0,60.8231,81.0552
2,14,136,14,d-f-a-b-g-c-d,1,80.6778,80.6778
2,14,137,18,f-d-c-g-a-b,0,54.4753,81.1814
2,14,138,19,a-f-d-c-g-b-a,1,62.8995,80.9725
2,14,139,19,g-f-a-b-c-d,0,58.0957,80.9725
2,14,140,14,f-a-b-g-c-d-f,1,80.0978,80.0978
2,14,141,14,g-c-d-f-a-b-g,1,80.6594,80.6594
2,14,142,21,c-g-d-f-a-b-c,1,65.8336,81.1649
2,14,143,19,g-b-a-f-d-c-g,1,62.7994,79.9865
2,14,144,13,g-c-b-a-f-d,0,53.7478,79.9865
2,14,145,21,a-f-d-c-b-g-a,1,64.1118,80.0993
2,14,146,19,g-b-a-f-d-c-g,1,63.9526,79.7565
2,14,147,21,f-a-b-c-g-d-f,1,64.9395,79.7565
2,14,148,14,c-d-f-a-b-g-c,1,78.696,78.696
2,14,149,14,d-f-a-b-g-c-d,1,79.3978,79.3978
2,14,150,19,c-g-b-a-f-d-c,1,63.7622,80.0294
3,14,151,19,b-a-f-d-c-g-b,1,63.7018,80.0294
3,14,152,18,f-d-c-g-a-b,0,54.2349,80.0294
3,14,153,21,c-b-g-f-d-c,0,51.6339,79.8672
3,14,154,21,g-f-d-c-b-a,0,49.4137,79.5268
3,14,155,14,d-f-a-b-g-c-d,1,79.5268,79.5268
3,14,156,19,a-f-d-c-g-b-a,1,63.2648,80.1455
3,14,157,13,g-c-b-a-f-d,0,55.3211,80.1455
3,14,158,19,a-f-d-c-g-b-a,1,64.685,80.2493
3,14,159,14,f-a-b-g-c-d-f,1,80.2493,80.2493
3,14,160,18,c-b-a-f-d-c,0,53.2098,80.7958
3,14,161,14,c-d-f-a-b-g-c,1,80.7958,80.7958
3,14,162,18,f-d-c-g-a-b,0,54.9629,81.2877
3,14,163,14,f-a-b-g-c-d-f,1,81.0952,81.0952
3,14,164,18,c-b-a-f-d-c,0,53.5252,81.5571
3,14,165,19,c-g-b-a-f-d-c,1,64.8472,81.5571
3,14,166,14,f-a-b-g-c-d-f,1,81.5571,81.5571
3,14,167,21,g-d-f-a-b-c-g,1,66.4746,81.9728
3,14,168,19,a-f-d-c-g-b-a,1,64.5691,80.7962
3,14,169,14,d-f-a-b-g-c-d,1,80.7962,80.7962
3,14,170,14,d-f-a-b-g-c-d,1,81.288,81.288
3,14,171,19,g-b-a-f-d-c-g,1,64.428,81.7306
3,14,172,18,f-d-c-g-a-b,0,55.0452,81.7306
3,14,173,19,a-f-d-c-g-b-a,1,64.4405,81.5369
3,14,174,21,c-b-g-a-f-d-c,1,66.0065,81.5369
3,14,175,21,a-b-g-f-d-c,0,55.7648,81.1419
3,14,176,14,c-d-f-a-b-g-c,1,80.4534,80.4534
3,14,177,14,c-d-f-a-b-g-c,1,80.9795,80.9795
3,14,178,19,a-f-d-c-g-b-a,1,63.7165,81.4529
3,14,179,14,b-g-c-d-f-a-b,1,81.4529,81.4529
3,14,180,14,d-f-a-b-g-c-d,1,81.8791,81.8791
3,14,181,21,f-a-b-c-g-d-f,1,66.9831,82.2626
3,14,182,21,g-a-f-d-c-b-g,1,65.0667,81.065
3,14,183,22,f-a-b-g-d-c,0,55.7816,80.6913
3,14,184,16,b-c-d-f-a-b,0,62.3167,79.5274
3,14,185,14,b-g-c-d-f-a-b,1,79.2597,79.2597
3,14,186,21,a-f-d-c-b-g-a,1,63.9499,79.9051
3,14,187,14,d-f-a-b-g-c-d,1,79.589,79.589
3,14,188,19,a-f-d-c-g-b-a,1,62.8441,80.2015
3,14,189,14,g-c-d-f-a-b-g,1,80.2015,80.2015
3,14,190,19,f-d-c-g-b-a-f,1,62.8755,80.7528
3,14,191,21,a-b-g-f-d-c,0,54.9794,80.7528
3,14,192,13,b-g-f-a-b,0,46.9835,80.0924
3,14,193,19,c-g-f-a-b-c,0,56.1262,80.8879
3,14,194,14,d-f-a-b-g-c-d,1,80.3647,80.3647
3,14,195,15,c-b-g-d-f-a,0,56.4043,80.8996
3,14,196,19,g-b-a-f-d-c-g,1,62.7515,80.9278
3,14,197,14,c-d-f-a-b-g-c,1,80.9278,80.9278
3,14,198,14,a-b-g-c-d-f-a,1,81.4065,81.4065
3,14,199,18,f-d-c-g-a-b,0,54.0742,81.8372
3,14,200,21,d-f-a-b-c-g-d,1,68.0312,81.6408
4,14,201,19,b-a-f-d-c-g-b,1,62.9226,80.4936
4,14,202,19,g-b-a-f-d-c-g,1,62.9461,80.4936
4,14,203,14,d-f-a-b-g-c-d,1,80.4936,80.4936
4,14,204,14,d-f-a-b-g-c-d,1,81.0157,81.0157
4,14,205,13,g-c-b-a-f-d,0,56.2083,81.4856
4,14,206,22,f-a-b-g-d-c,0,57.5362,81.593
4,14,207,14,d-f-a-b-g-c-d,1,80.3649,80.3649
4,14,208,19,c-g-f-a-b-c,0,55.6406,80.8998
4,14,209,21,d-f-a-b-c-g-d,1,67.0574,80.4361
4,14,210,14,d-f-a-b-g-c-d,1,79.4146,79.4146
4,14,211,19,b-g-d-c-b,0,42.124,80.0445
4,14,212,14,b-g-c-d-f-a-b,1,79.7763,79.7763
4,14,213,21,c-g-d-f-a-b-c,1,67.2882,80.3701
4,14,214,22,f-a-b-g-d-c,0,56.3956,79.354
4,14,215,14,c-d-f-a-b-g-c,1,78.3008,78.3008
4,14,216,19,f-d-c-g-b-a-f,1,64.0403,79.0421
4,14,217,14,f-a-b-g-c-d-f,1,79.0421,79.0421
4,14,218,21,g-d-f-a-b-c-g,1,66.8168,79.7093
4,14,219,14,c-d-f-a-b-g-c,1,78.7502,78.7502
4,14,220,19,b-a-f-d-c-g-b,1,63.8734,79.4466
4,14,221,21,a-b-g-f-d-c,0,56.1397,79.4466
4,14,222,19,g-b-a-f-d-c-g,1,63.6012,78.8078
4,14,223,14,c-d-f-a-b-g-c,1,78.8078,78.8078
4,14,224,19,b-a-f-d-c-g-b,1,63.5569,79.4984
4,14,225,14,d-f-a-b-g-c-d,1,79.4984,79.4984
4,14,226,14,b-g-c-d-f-a-b,1,80.12,80.12
4,14,227,19,b-a-f-d-c-g-b,1,63.517,80.6795
4,14,228,14,g-c-d-f-a-b-g,1,80.6795,80.6795
4,14,229,14,a-b-g-c-d-f-a,1,81.1829,81.1829
4,14,230,19,f-d-c-g-b-a-f,1,63.4811,81.6361
4,14,231,21,c-g-d-f-a-b-c,1,68.4538,81.6361
4,14,232,15,b-g-d-f-a-b,0,60.5993,80.5245
4,14,233,18,f-d-c-g-a-b,0,53.9833,80.6621
4,14,234,14,b-g-c-d-f-a-b,1,80.5043,80.5043
4,14,235,14,g-c-d-f-a-b-g,1,81.0253,81.0253
4,14,236,19,g-b-a-f-d-c-g,1,63.5801,81.4942
4,14,237,19,a-f-d-c-g-b-a,1,63.5379,81.4942
4,14,238,21,d-f-a-b-c-g-d,1,68.7098,81.4942
4,14,239,14,d-f-a-b-g-c-d,1,80.4137,80.4137
4,14,240,21,f-d-c-b-g-a-f,1,66.3288,80.9437
4,14,241,14,g-c-d-f-a-b-g,1,80.5338,80.5338
4,14,242,13,c-b-g-f-a,0,46.6279,81.0519
4,14,243,14,d-f-a-b-g-c-d,1,81.4898,81.4898
4,14,244,18,f-d-c-g-a-b,0,54.2936,81.9123
4,14,245,14,c-d-f-a-b-g-c,1,81.7227,81.7227
4,14,246,16,d-c-g-a-f-d,0,52.2128,82.1219
4,14,247,14,d-f-a-b-g-c-d,1,82.1219,82.1219
4,14,248,14,f-a-b-g-c-d-f,1,82.4811,82.4811
4,14,249,14,d-f-a-b-g-c-d,1,82.8045,82.8045
4,14,250,21,a-b-g-f-d-c,0,58.7614,83.0954
5,14,251,13,g-c-b-a-f-d,0,57.6593,82.2843
5,14,252,14,f-a-b-g-c-d-f,1,82.3925,82.3925
5,14,253,19,b-a-f-d-c-g-b,1,65.266,82.7247
5,14,254,14,c-d-f-a-b-g-c,1,82.7247,82.7247
5,14,255,21,f-a-b-c-g-d-f,1,70.3356,83.0237
5,14,256,21,b-c-g-d-f-a-b,1,69.0164,81.8016
5,14,257,14,d-f-a-b-g-c-d,1,80.7017,80.7017
5,14,258,19,c-g-b-a-f-d-c,1,64.8533,81.2029
5,14,259,14,c-d-f-a-b-g-c,1,81.2029,81.2029
5,14,260,21,g-a-f-d-c-b-g,1,68.314,81.6541
5,14,261,21,a-b-g-f-d-c,0,57.5431,81.2356
5,14,262,19,a-f-d-c-g-b-a,1,64.055,80.5275
5,14,263,19,b-a-f-d-c-g-b,1,63.9653,80.5275
5,14,264,14,d-f-a-b-g-c-d,1,80.5275,80.5275
5,14,265,21,c-g-d-f-a-b-c,1,68.7579,81.0461
5,14,266,21,d-c-b-g-a-f-d,1,66.6538,79.9672
5,14,267,19,b-a-f-d-c-g-b,1,63.4592,79.6145
5,14,268,14,g-c-d-f-a-b-g,1,79.6145,79.6145
5,14,269,14,a-b-g-c-d-f-a,1,80.2245,80.2245
5,14,270,16,b-c-d-f-a-b,0,63.1566,80.7735
5,14,271,14,c-d-f-a-b-g-c,1,80.4306,80.4306
5,14,272,19,a-f-d-c-g-b-a,1,63.429,80.959
5,14,273,19,a-f-d-c-g-b-a,1,63.4019,80.959
5,14,274,19,g-b-a-f-d-c-g,1,63.3775,80.959
5,14,275,18,f-d-c-g-a-b,0,54.468,80.959
5,14,276,19,b-a-f-d-c-g-b,1,63.557,80.7833
5,14,277,21,b-g-a-f-d-c-b,1,66.3284,80.7833
5,14,278,13,c-b-g-f-a,0,47.0795,80.4229
5,14,279,14,d-f-a-b-g-c-d,1,80.8971,80.8971
5,14,280,19,b-a-f-d-c-g-b,1,63.204,81.3788
5,14,281,14,d-f-a-b-g-c-d,1,81.3788,81.3788
5,14,282,18,c-b-a-f-d-c,0,53.6054,81.8124
5,14,283,15,a-b-g-d-f-a,0,62.5866,81.8124
5,14,284,14,g-c-d-f-a-b-g,1,81.8124,81.8124
5,14,285,21,g-d-f-a-b-c-g,1,70.4862,82.2026
5,14,286,21,b-g-a-f-d-c-b,1,66.6403,81.0259
5,14,287,14,d-f-a-b-g-c-d,1,80.6407,80.6407
5,14,288,21,a-f-d-c-b-g-a,1,65.8201,81.148
5,14,289,14,d-f-a-b-g-c-d,1,80.7884,80.7884
5,14,290,21,g-a-f-d-c-b-g,1,65.1049,81.281
5,14,291,22,f-a-b-g-d-c,0,58.9376,80.9421
5,14,292,21,a-f-d-c-b-g-a,1,63.8502,79.7596
5,14,293,19,c-g-f-a-b-c,0,56.6434,79.4894
5,14,294,14,d-f-a-b-g-c-d,1,79.0258,79.0258
5,14,295,18,c-b-a-f-d-c,0,52.0201,79.6946
5,14,296,19,b-a-f-d-c-g-b,1,62.5185,79.6946
5,14,297,19,b-a-f-d-c-g-b,1,62.5824,79.6946
5,14,298,19,f-d-c-g-b-a-f,1,62.64,79.6946
5,14,299,14,f-a-b-g-c-d-f,1,79.6946,79.6946
5,14,300,16,c-g-a-f-d-c,0,51.4272,80.2966
6,14,301,19,a-f-d-c-g-b-a,1,63.5511,80.2966
6,14,302,15,c-g-a-b-c,0,43.7198,80.2966
6,14,303,14,b-g-c-d-f-a-b,1,80.3491,80.3491
6,14,304,16,a-b-c-d-f-a,0,64.3358,80.8856
6,14,305,14,d-f-a-b-g-c-d,1,80.4866,80.4866
6,14,306,14,d-f-a-b-g-c-d,1,81.0094,81.0094
6,14,307,16,b-c-g-a-f-d,0,53.1837,81.4799
6,14,308,21,d-f-a-b-c-g-d,1,71.5839,81.4799
6,14,309,21,d-f-a-b-c-g-d,1,70.1398,80.3193
6,14,310,14,a-b-g-c-d-f-a,1,79.2748,79.2748
6,14,311,14,c-d-f-a-b-g-c,1,79.9187,79.9187
6,14,312,14,f-a-b-g-c-d-f,1,80.4983,80.4983
6,14,313,21,b-g-a-f-d-c-b,1,66.8362,81.0199
6,14,314,19,a-f-d-c-g-b-a,1,63.6922,80.644
6,14,315,19,g-b-a-f-d-c-g,1,63.6388,80.644
6,14,316,19,a-f-d-c-g-b-a,1,63.5907,80.644
6,14,317,14,c-d-f-a-b-g-c,1,80.644,80.644
6,14,318,19,a-b-c-g-f-d,0,55.5527,81.151
6,14,319,16,g-a-b-c-d-f,0,61.5286,80.8918
6,14,320,19,g-f-a-b-c-d,0,61.3144,80.6054
6,14,321,22,f-a-b-g-d-c,0,58.5549,79.7634
6,14,322,14,f-a-b-g-c-d-f,1,78.6349,78.6349
6,14,323,19,b-a-f-d-c-g-b,1,63.3889,79.3428
6,14,324,21,a-f-d-c-b-g-a,1,65.8032,79.3428
6,14,325,21,b-g-a-f-d-c-b,1,64.9372,79.0139
6,14,326,21,b-g-a-f-d-c-b,1,64.1577,78.7179
6,14,327,16,c-g-a-f-d-c,0,51.8555,78.4515
6,14,328,14,d-f-a-b-g-c-d,1,78.4515,78.4515
6,14,329,21,g-d-f-a-b-c-g,1,70.0404,79.1778
6,14,330,13,b-g-f-a-b,0,47.6016,78.1391
6,14,331,21,g-d-f-a-b-c-g,1,69.3421,79.0532
6,14,332,14,g-c-d-f-a-b-g,1,78.0593,78.0593
6,14,333,21,b-g-a-f-d-c-b,1,65.0772,78.8248
6,14,334,14,f-a-b-g-c-d-f,1,78.511,78.511
6,14,335,19,b-a-f-d-c-g-b,1,62.898,79.2314
6,14,336,14,d-f-a-b-g-c-d,1,79.2314,79.2314
6,14,337,19,g-f-a-b-c-d,0,61.2787,79.8796
6,14,338,18,f-d-c-b-a-f,0,52.0714,79.0642
6,14,339,14,c-d-f-a-b-g-c,1,79.0642,79.0642
6,14,340,14,b-g-c-d-f-a-b,1,79.7292,79.7292
6,14,341,14,a-b-g-c-d-f-a,1,80.3277,80.3277
6,14,342,14,a-b-g-c-d-f-a,1,80.8663,80.8663
6,14,343,14,d-f-a-b-g-c-d,1,81.3511,81.3511
6,14,344,21,b-g-f-d-c-b,0,55.5891,81.7875
6,14,345,14,g-c-d-f-a-b-g,1,81.404,81.404
6,14,346,19,a-b-c-g-f-d,0,55.7414,81.835
6,14,347,19,a-f-d-c-g-b-a,1,63.0117,81.5477
6,14,348,21,g-a-f-d-c-b-g,1,65.1772,81.5477
6,14,349,19,g-b-a-f-d-c-g,1,62.7594,81.1895
6,14,350,21,c-g-d-f-a-b-c,1,70.8367,81.1895
7,14,351,14,f-a-b-g-c-d-f,1,80.0219,80.0219
7,14,352,14,d-f-a-b-g-c-d,1,80.5911,80.5911
7,14,353,14,d-f-a-b-g-c-d,1,81.1034,81.1034
7,14,354,21,b-g-a-f-d-c-b,1,64.851,81.5645
7,14,355,19,g-b-a-f-d-c-g,1,62.4478,81.2004
7,14,356,15,c-g-a-b-c,0,44.3984,81.2004
7,14,357,19,a-f-d-c-g-b-a,1,62.8046,81.2169
7,14,358,21,b-g-a-f-d-c-b,1,64.5272,81.2169
7,14,359,21,f-d-c-b-g-a-f,1,63.7888,80.8892
7,14,360,19,b-a-f-d-c-g-b,1,62.3902,80.5943
7,14,361,19,a-f-d-c-g-b-a,1,62.467,80.5943
7,14,362,21,b-g-f-d-c-b,0,53.448,80.5943
7,14,363,19,b-a-f-d-c-g-b,1,62.3981,80.3289
7,14,364,21,g-d-f-a-b-c-g,1,71.0127,80.3289
7,14,365,21,a-f-d-c-b-g-a,1,62.9812,79.1741
7,14,366,18,f-d-c-g-a-b,0,53.9706,78.9352
7,14,367,19,c-g-f-a-b-c,0,57.5453,78.7644
7,14,368,19,b-a-f-d-c-g-b,1,62.3938,78.3039
7,14,369,19,b-a-f-d-c-g-b,1,62.4702,78.3039
7,14,370,21,a-f-d-c-b-g-a,1,62.8485,78.3039
7,14,371,19,a-f-d-c-g-b-a,1,62.3135,78.0889
7,14,372,14,d-f-a-b-g-c-d,1,78.0889,78.0889
7,14,373,19,g-f-a-b-c-d,0,60.8172,78.8515
7,14,374,21,g-a-f-d-c-b-g,1,62.6584,78.0523
7,14,375,21,c-g-d-f-a-b-c,1,69.0134,77.8306
7,14,376,14,f-a-b-g-c-d-f,1,76.8539,76.8539
7,14,377,14,d-f-a-b-g-c-d,1,77.74,77.74
7,14,378,14,a-b-g-c-d-f-a,1,78.5374,78.5374
7,14,379,21,g-a-f-d-c-b-g,1,62.8565,79.2551
7,14,380,19,a-f-d-c-g-b-a,1,61.8873,78.9805
7,14,381,14,c-d-f-a-b-g-c,1,78.9805,78.9805
7,14,382,21,g-d-f-a-b-c-g,1,69.7209,79.6539
7,14,383,14,c-d-f-a-b-g-c,1,78.5859,78.5859
7,14,384,21,b-g-a-f-d-c-b,1,62.8488,79.2988
7,14,385,16,g-a-b-c-d-f,0,60.2291,79.0082
7,14,386,14,d-f-a-b-g-c-d,1,78.7834,78.7834
7,14,387,15,a-b-g-d-f-a,0,60.879,79.4764
7,14,388,18,f-d-c-g-a-b,0,53.799,79.6746
7,14,389,18,f-d-c-g-a-b,0,53.9746,79.4962
7,14,390,14,g-c-d-f-a-b-g,1,79.3356,79.3356
7,14,391,14,f-a-b-g-c-d-f,1,79.9735,79.9735
7,14,392,21,d-f-a-b-c-g-d,1,70.5489,80.5475
7,14,393,21,g-a-f-d-c-b-g,1,63.7131,79.4509
7,14,394,18,f-d-c-g-a-b,0,53.7771,79.1233
7,14,395,15,b-g-d-f-a-b,0,60.6393,78.9795
7,14,396,19,d-c-g-b-a-f-d,1,62.2069,79.2358
7,14,397,14,c-d-f-a-b-g-c,1,79.2358,79.2358
7,14,398,16,c-g-a-f-d-c,0,51.6743,79.8837
7,14,399,19,f-d-c-g-b-a-f,1,63.1819,79.8837
7,14,400,21,g-d-f-a-b-c-g,1,70.2748,79.8837
8,14,401,21,d-f-a-b-c-g-d,1,68.9616,78.8502
8,14,402,21,g-a-f-d-c-b-g,1,64.5671,77.92
8,14,403,14,g-c-d-f-a-b-g,1,77.5992,77.5992
8,14,404,14,d-f-a-b-g-c-d,1,78.4108,78.4108
8,14,405,15,b-g-d-f-a-b,0,60.9178,79.1411
8,14,406,14,c-d-f-a-b-g-c,1,79.3911,79.3911
8,14,407,14,d-f-a-b-g-c-d,1,80.0234,80.0234
8,14,408,22,f-a-b-g-d-c,0,59.9339,80.5925
8,14,409,19,b-a-f-d-c-g-b,1,62.5427,79.4102
8,14,410,19,g-b-a-f-d-c-g,1,62.6042,79.4102
8,14,411,13,g-c-b-a-f-d,0,55.3412,79.4102
8,14,412,14,c-d-f-a-b-g-c,1,79.52,79.52
8,14,413,19,a-f-d-c-g-b-a,1,64.1429,80.1394
8,14,414,16,g-a-b-c-d-f,0,60.8979,80.1394
8,14,415,19,a-f-d-c-g-b-a,1,64.0444,79.8848
8,14,416,19,c-g-b-a-f-d-c,1,63.9557,79.8848
8,14,417,14,g-c-d-f-a-b-g,1,79.8848,79.8848
8,14,418,19,a-f-d-c-g-b-a,1,63.876,80.4678
8,14,419,14,c-d-f-a-b-g-c,1,80.4678,80.4678
